komentar,label
dulu ditangerang terkena efek korona kerjaan berantakan pulang kampung cb wira usaha dikampung berjalan eh ppkm hancur juga tolong sudahi dongeng pa presiden rakyat serba salah serba bingung klw dpt penghasilan mana,1
disiplin dasar keberhasilan mari disiplin jaga protokol kesehatan,1
lain kali komentar youtubenya dioff in aja biar gak bilang kebijakan lo itu tololl ,1
y trus ppkm perpanjang aja mikirin rakyat kelaparan truskan aja selagi bpk persiden rakyat berdoa pemimpin pejabat  cepat kena azab allah karna azab allah yg menghentikan pejabatmunafik,1
wah dis likenya parah sih lebih bnyak dari pd likenya ,1
ppkm adakan tpi tolong perhatikan dgn perut nya rakyat yg kelaparan jg krn cegah utk tdk rmh spy covid indonesia cepat hilang bumi pertiwi ini hentikan buat pendanaan covid tersebut krn orang yg sakit dan orang meninggal di rumah sakit yg bkn krn covid rms mengcovid kan mereka jdi mulai skrg hentikan pendanaan covid tersebut,0
yg dipandang rakyat doang noh bandara tutup ,0
kita ambil langkah yg biar mati,0
job video wedding  event udah gak batalkan  gak job  usaha konter sepi istri lahiran uangpun senyum  kena bantuan bantuan pandemi  terimakasih pandemi ,1
tolong bapakibu penguasa upload yg terpenting yg ini yg engkau perlihatkan meetgreet mu artis tiktok itu tapi perjuangan yg kau lakukan sbg kompensasi masyarakat,0
alhamdulillah dr dl ga prnh milih nih orang jd gw ga nyesel kasihan yg uda matian yg dukung,0
yg kemarin nyoblos jokowi kabar nyesal gak  nyesal gak ,0
ppkm darurat tapi tka cina bisa masuk ke indonesia wkwk lawak bos,1
wek pengikut ditwiter perasaaan jt jd jt wkwkw menurun followers,1
males dengernya kopit hilang kalo bahas,1
pak ppkm mari ndang cek sound karnaval,1
tenang guys inget ya  setiap orangnya orang masanya,1
pak jokowi yng takutkan allah swt  klw emng covid murka bumi duluan yng kena karna kerja dinas kebersihan kota medan sampah mainan perkrja samapah kena covid,1
makin aja diliburkan kerja ga pemasukan diperantauan,1
bentar level  horeeee udah spin semoga big win super win,1
semakin yg covid  beliau kaya ,0
jokowi lihat gak pakai topong hitam muslim bukan,1
pak sudahnya ppkm gembira dipanggil lagi dipaksa berhenti karna ppkm mohon perhatiannya pak lelah lapar tertatih bantuan tuh pak saja sisanya bagaimana merasakan karna terdampak kami makan enak bekerja gaji bunuh perlahan tolong pak lelah lapar sakit tau jalan kemana karna jalan tutup paksaoleh petinggi setau yg dimuka bumi tuhan kalian tolong tolong ,1
yg memilihmu pd kena phk pa kelaparan usahanya bangkrut minjem duit ama sy sy bilang suruh makan aspal tp ga tegauntung sy ga milihmu,0
maaf bpk pemimpin ngasih aturn kalo yg masuk akal jngn da salh yg kurbnkan orng tua keluarga bpk mkn  pegang uang ank nya ga kasih mkan ga kasih uang tanggung jwb urng tua hayat nanti,0
harap tenang  tenang gitu aje trs nying ampe,1
yang kaya bingung gak makan bingung gak jalan refresing miskin gak bingung gak jalan refresing bingung nafkahi anak istri nyari kerja susahnya ampun puasa mati udah gak solusi,1
presiden sibuk dgn dunia sosmed pak,1
wes males pk nyesel milih smpean nyikso tenan pak rkytmu butuh bntuan,1
peraturan mu bikin rakyat sengsara ditambah bawahanmu kanibalisme butuh bansos karna uang bansos uang hasil hutang membayar hutangnya rakyat membayar pajak keyamanan kemakmuran bikin rakyat sengsara ppkm,1
negara kovid anggap flu biasa perpanjang berita g,1
memberlakukan ppkm rakyat nya jamin keseharian nya  jangan ngelawak bos indonesia orang miskin,1
lapor baca komen video jangan lupa,1
yang like mayoritasnya fake yg dislike akun asli ,0
semoga nenek gayung cepat insafb syukur  damai alam sana aamiin yarobbal alamin ,1
ini gue tanya keputusan presiden tim dokter kementrian kesehstan putuskan nya kalo mengacu pendidikan pembangunan  olahrga negri kalo pademi bgini mandiri artinya menutup mata negara negara diluar yg tuju patokan bidang lain,0
jika diam diinjak bersuara dipenjara adapakah dunia,0
kayanya negara isinya ganti org cina,1
pak perekonomian negeri hancur lo pak  banyak pengusaha menengah kebawah bangkrut pajak pemasukan,1
at this moment i really believe in what mr jusuf kalla said years ago,1
ganti nama menandakan pemimpin  pejabat orng yg plinplan bodohsementran solusi gk kita pedagan orng gk peduli ppkm gk peduli jamin hidup kitatpi lepas tangan,0
g app setahun jg gaji bpk gaji gj anggota dpr mentri masyarakat ,1
buat temanteman semua semoga sehat rezeki berlimpah ,1
buat ppkm toh jugaaa paginya yg pergi kepasar sampee antri gitu ekwk emang covid keluarnyaa jam ajaa,0
negara slow   negara  bikin ,1
opo to wi kowi cocotmu gedabrus,1
coba cek daerah kamisemua mkin sengsarabanyak buruh phkbantuan dipilihsudah ngajukan bantuan ga ditanggapi keelurahanmalah habis uang foto copynyari masukan kalangan mentri kelurahan sajatapi cari solusi rakyat jugakarena presiden gada rakyatnya,1
mkan tu ppkm sma si jokowi berita g pnting,1
kelaparan yg dibuat insalloh tenang rakyatnya dialam kubur,0
angsuran ku seng nangong sopo ya nak ngene teros,1
maaf mu nak jgn jajan kamu makan dah engak beras engak kemana mana tlg  ayah kriminal ayah iman nak bsk lusa ayah meninggal ayah ngadu alloh sana ayah keluhan semua nak sabar sabar,1
pak tolong virusnya yg cari ppkm yg gaungkan akar permasalahannya virusnya ppkm pak tolongggggg,0
suwe suwe mati uduk corona mati kelaparan,1
angsuran tetep berjalandenda tetep berjalan pendapatan kritis ,1
mau tnya presiden  virus berbahaya jdi pertnyaan sya knp org positif kebanyakan mati rumah sakit jalan rumah kalo emang covid ganas yg jatuh jalan mati rmh,0
kalo komen kasih solusi yak jgn cuman nyalahin trus,1
ppkm  juli jawa bali disiplin tenang waspada kesehatan membaik ekonomi sejahtera,1
parsiden ni anak anak bangsah indonesia pendidi nya pa belajar sekola sd kelas pagi berduwaan isteri cerean nya berduwa aja pa lagimana nih kalo keraja anak sokola belajar olen nya anak ngega belarar parsiden,1
dear bpk presiden jokowi yg hormati  mohon cek rumah sakit yg meninggal positif covid kasihan pedagang kaki pedagang yg mallmall pak penghasilan imbas ppkm,0
pak jokowi gk takut corona  rakyatnya gk takut corona n sembuhin corona  diundang abdulkholiq sufy balung lor jember tp ojo digowo neng jakarta soale pasienku,1
enak presiden idur gajian aparat begitu nasib bedagang peraturan tp bantuan solusi mempersulit pak membunuh masrakatmu kelaparan besok alih profesi maling hidup,1
indonesiaku trans rakyat indonesia sengsara negeri sendiri warga asing leluasa menjarah bumi pertiwi,1
gimn sodara ku penyesalan pemilihan nnyoblos partainya klw ga penyesalann hati mu hilang alaisa mati setelah gejadian yg pikiran mu,0
siapa jokowi presiden cuman menyengsarakan rakyatnya doang bulshit omongannnya palsu,1
jadi gini ya rakyat makan pa orang gila gada yg kena covid,0
banyak yg komen gk puas sekali komen kasih solusi negara ini ppkm salah bebasin gk jaga jarak pakai masker menghindari kerumunan,0
salam periode pakde lanjutkan maling bansos aman menikmati duit haramnya,1
semoga cepat teratasi presiden aaaammiiinnn yra,1
tolong presiden kami rakyat mencintai mencintai kami carilah solusi yg alternatif jangan biarkan terjebak kesengsaraan yg ,0
sekian presiden yg pleng brobork yo jokowi kuwi,0
rakyat miskin pemimpin nya iming menjabat pemimpin,1
aku lapar tolong perpanjangan ppkm makan,1
dalam nama tuhan yesus pandemi covid yg sakit sembuh amin may god be with us,0
kok nggak mikirin rakyat sih pak ya allah hati nurani dimana pak,1
dislike banding like jelas peraturan solusi mentri ahli kesehatan nya kaya  ga liat rakyat teriak miskin kelaparan yg kaya ppkm prokes yg kenceng covidin baca nih,0
kami taat peraturan pesawaty keliling aj ap dgn pesawaty,1
jokowi tolong smpai kpan kya gini trus  orang orang yg brpengasilan cma ckup makan shari doang skali dikit dikit bubar pol pp pdahal sya jualan kopi doang jual narkobaprotokol ksehatan sya lengkap aja bubar sya takut nya virus  yg sya takutan kluarga sya mati klaperan yg hidup gedung gedung bersantai menyaksikan pnderitaan  bpak enak ga krja orasi orasi doang khidupan tanggung sma gajih  yg kga gajih gimana pa ,0
untuk saudara ku yg terkena phk pemasukan semoga allah subhanahuwataala membuka pintu rezeki kalian untuk saudara ku yg rumah menafkahi keluarga semoga allah subhanahuwataala senantiasa perlindungan semoga senantiasa sehat melaksanakan ibadah allah subhanahuwataala aamiin ya rabbal alamin ,0
dan masyarakat ayo gotong royong jalan kan prokes  gunakan masker  cuci tangan setelah memegang benda termasuk uang  bawa hendsanitaiser,1
atasi pandemi ini terapkan protokol kesehatan,1
 masukan rakyat gk dengar kah pak,1
pak rakyatmu matine nyekel rombong suwe,1
di india menolak kasih vaksin menerima indonesia,1
psbb yg udah jilid ppkm berjilid jilid levelnya pula sakarepmu bos,0
ini solusi pak masukan menteri n pejabat daerah yg dengar coba dengggaar suara rakyaat kelaparan,0
lockdown aja biar d kasih makan jngan setengah spt d gantung,1
ppkm oke bansos nya mana ilang,1
udah gak efektiff perpanjang  waras,1
ga selesai selesai pandemi kaum zona nyaman bisnis nya jadi pandemi selesaikan cepat,1
nu aya nyaah nyengsarakeun rakyat letik aya virus covid th manfaatkan,1
d paksa sehat negri yg sakit semoga allah cpet epet melaknat antek antek amin alohumaaimn,0
ada sepemikiran nggak ama gw ppkm ppkm virus ilang udh normal cuman pencegahan solusi,1
jangan dengar menteri nya menyiksa rakyat lihat rakyat mati gara pejabat tdk becus kerja,1
langsung baca koment aja lahlebih seru,1
udah undang bikin aturan ppkm pake level lagi debt colector keliaran pak,1
nggk dapet bansos lagi perasaan miskin anggap kaya,1
hidup jogja  ga terima peraturan dan bisnis cina aman ga pakai hoax dan tdk pakai peraturan bego,1
pak pak ppkm aja angka kematian covid ga pakek ppkm contoh negara sebelah ga beritain covid lg jd negri tenang aja adem ayem ini laki ane jd susah dr psbb jd motor ditarik udah kredit tinggal lg lunas ditarik karna psbb kebeli motor butut ga narik penumpang ama ojol jd narik food ppkm lg aduh ampuuuunnnn kontrakan nunggak usir anak  bayi sekolah aja ga bisaaaaaaaaa gara gara aturan ga ya allah ya robb,1
bapak jokowi emng keren rakyatmu bnyk yg mati pnyakit corona tp penyakit kelaparan ngk pnya uang pada ngk krja stres sakit mati trimakasi jokowi krukrunya hebat sengsara,0
siap ppkm lg kah ips ipa biologi sedih ui,1
indonesia lagu marjinal  negri ngeri ,1
liat rakyat menderita presiden kami susah susah sampai kiamat kaya gini sudahi drama indonesia ,1
besok kalo udah ganti presiden gue pilih ganjar aja deh,1
pak jokowi rakyatmu kelaparan jangan ppkm yg pikirkan pikirkan rakyatmu kelaparan kerjaan susahmau makan tutup jangan enak gaji rakyat mati kelaparan krna covid,1
stay safe semuamari berdoa covid berakhir,1
pemerintahanya gak jelascoba kovid cangan kasih dana hilang sendirinya,1
kita semua sudah prokes protokol kesengsaraan,1
kenapa pt pt engga off totol  rakyat rakyat mencari uang makan esok tindak ,1
resto paud tk tutup krn tk nalar online ga disekolahin th begini corona ppkm terus cari obatnya aja kegiatan sekolah kerja biasa yg batuk pilek panas ga masuk kaya swalayan aja diperiksa sakit diobati,0
mudah mudahan yg protes orang orang yg memilih priode,0
doakan semoga warga indonesia baik  salam indonesia salam indo line ,1
ppkm diperpanjang rakyat mati kelaparan terima kasih biawak pembunuhan langsung ini,1
sumpah menyesal memilih pilpres kemarin kecewa pendukung dulunya butuh makanbukan butuh solusi yg bermanfaat masyarakat bawah,0
udeh turun ajalah bikin malu org jawa aja msh bnyak yg kompeten pimpin bangsa ,0
suatu rakyat keputusan sendiri semoga kebohongan yg menguntungkan individu dinegara ini,0
ingat janjinya pas gbk pakdri janji doang,1
selagi dana covid banyak covid selesai karena lahan empuk ajang korupsi oknum tertentu maaf kalu salah kata,1
pak presiden pliiiisss toloooong stop anggaran covid rmh sakit banyak yg disalh gunakan,0
emng bner orang bner di nilai salah kadang apa bnyak salah nya semoga cepat hilng kovit,1
plis butuh kerja butuh makan menjambung hidup keluarga biar ga kelaperan karna ppkm,1
negara kebanyakan aturanjng terjerat aturan sendiriby onoh,1
ppkm pelan pelan mati minta disantet nih aki aki,1
pabrik diliburin makan apa gaji mingguan udah minggu ga digaji hutang dah numpuk gimana,1
tdk memilih jokowi tdk nkri kn nkri jokowi demokrasi hak sepenuh nya rakyat mutlak,1
harga pupuk mahal susah cari harga padi sungguh mengenaskan  petani petani makan,1
pak indonesia darurat yg darurat pejabat yg korup aparat yg memanfaatkan situasi,0
ruwet ruwet ruwet iya ruwet pak memimpin,1
september perekonomian meroket dan produksi masal mobil esemka,1
hadeh jokowi kenapa seperty higs domino pakek level orang indonesia meninggal kelaparan pak bukak karna covid solusinya pak untuk kami yg gak kerja ppkm sampe sekarang,1
jangan marah pak brutal pak tolong kasihani rakyat kecil,1
tolong presiden tida bantuan jalan angkutan buka agar cari makan trima kasih presiden jokowi,1
jokowi kpn mundur presiden qta udah bosen sm bpk jgn ngemeng doang solusi rakyat biar bs mkn gmn,1
rakyat percaya udh susah  cape boongin,1
tinggal bilang ppkm nya aja susah ,1
alhamdulillah bansos udh turun sebulan beras rb gas rb blm lauknya alhamdulillah bansos abis duitnya sisanya berjuang makasih bantuannya,1
tidak tindakan solusi seakan rakyat dikorbankan kepentingan mereka semoga allah membalasnya karna doa orang teraniaya cepat dikabulkan ,1
perpanjangan aja kiamat perpanjang nya biar modar,1
gw dislike abis lgi nyari duid buat makan,1
yg merdeka pns  uang gusuran blom dbayar kkdm bpn,0
yg kaya ngomongnya enakyg miskin mikir makan besok,0
orang yg video sih trus yg omongin,0
rasne kudu mutah ngru ngokne pidatomu,1
sosial media bahas coronaalquran tuh menceritakan pedihnya siksa api neraka,1
aku mah atuh cuma petugas partai,1
hidup bumi pertiwi tercinta ini kali merasakan pemerintahan harapan  baru kali ini,1
saudara semuslim indonesia mari berdoa allah azzawajalla berusaha sekuat tenaga pikiran  doa orangmakhluk yg teraniaya mustajab  gantungkan serahkan allah azzawajalla,0
kapan sekolah sya udh capek belajar onlinebikin sakit mata,1
yang komen takut ciduk langsung dislike vidio hahah,1
alayyy njirr pengen bangt masuk berita inter wkwkwkwkwkwkwkwkwkwkwkwkwkwk,1
tunggu aja  rakyat kurung bantuan garata makan apa mikir gasih rakyat indonesia kekurangan,1
sampe tgl aja jgn diperpanjang terus,1
bgus kasih iklan nambh uang jajan negra,1
usaha kudu bulu ketek yg tumbuh kejepit,0
taikucinglah pa  biadab yg jngan mikirin covid mulu pikirin jga dampak  perut rakyatnya,0
wezh talah pak hapusen ae dana anggaran covid ikku engkok lak covid e ilang dewe masio gak ppkm,1
ini sampe level brapa susah pebayaran bayak,1
pak ppkm ampek desember gpp kok kata tenang cicilan perut bayar skolah skolah tutup tenang,1
sekalian smpai bumi kiamat lakukan ppkm biar puas orng yg dpt pundi uang dibalik musibah ini biar zombie hidup rakyat menegah kebawah,0
kesini mampir nitip disslike aja sekian,1
solat ngaji biar ga tkut mati karna surga,1
yaampun ngeliat dithumbnail kirain tulisannya putuskan mundur  eh bukan,1
maaf pak udah ga percaya pemerintahan,1
mungkin posisi kita mengerti kena koron dri anak istri kelaparan,1
ke tenang de perut uda ga makan,1
cepet era mu saya ngeri liat indonesia dibawahmu,1
ppkm kk jt perbulan ya pemerintah yg rakyat simple aja,0
aing balangsak gagara yg terhormat ,0
pa nih sya aja yg berpikir knpa  yg ktnya sakit covid d bwa rs meninggal dan d isolasi mandiri aman berangsur membaikpertanyaan sya d rs knapa sya  org yg terdampak covid yg lainya meninggal,0
masyrakat skrng butuh solusi ppkm bagaimna solusi orng yg penghasilan nya rumah ,0
mereka enak gaji bulanan tetep cair klo rakyat miskin klo kerja yaa modarrrrrrr,1
orde kritik pedas dikit lgsg dijemput cyber crime,0
tolong bantuan covid seadilnya warga langensari kota banjar patroman bantuan covid semenjak covid ,1
demi alex teu ngarti aing cokkk,1
pak biarin aja bebas sebebasnya jaga masing aja beneran terjangkit biarin bertahan hidup kalo kuat bertahan gak kuat yaudah lewat tinggal dikebumikan aja,1
tidak kah kau dengarkan rintisan rakyat miskimu pak kami dsini mati matian berjuang makan anakbiaya skolah anak dll tidakah kau peduli kami  ppkm sih ppkm tolong jugalah pikirin pedagang ,1
hadduuuuhhhhhhh kaya minum es teh nambah ,1
gw nyimak aja takut hapus buku negara ,1
ppkm rakyat menjerit denger kimia farma jualan vaksin yaa ,1
kasian pemerintah sekarang sumpah serapah rakyat nya,1
abis dise like  lanjut kerja nyari duit,1
hallo  untuk memilih pilihannya geger bingung makan kerja pilihan kalianlah membuat aturan konyol memperdulikan rakyatnya ,1
those who dont die of covid will die of hunger ,1
pejabat pns penak gari ngoceh corona rakyat modyar rakyat d batasi china dteng sulawesi opo sok buta,1
mau memberantas covid mematikan ekonomi si,1
lupakan negara pakmari dugem ku ,1
kita lelah  takut mati kelaparan ,1
